Rank,Category,Gender,Region,LocalStatus,SpecialReservation,CollegeCode,CollegeName,Branch,CutoffRank
,BCA,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,148777
,BCA,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,171703
,BCB,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,129395
,BCB,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,171703
,BCC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,107746
,BCC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,171703
,BCD,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,170736
,BCD,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,171703
,BCE,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,153026
,BCE,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,171703
,OC_EWS,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,171428
,OC_EWS,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CIV,172882
,OC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,41808
,OC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,41808
,SC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,77207
,SC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,77207
,ST,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,110043
,ST,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,110043
,BCA,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,110559
,BCA,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,110559
,BCB,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,112886
,BCB,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,112886
,BCC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,51640
,BCC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,51640
,BCD,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,44549
,BCD,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,84434
,BCE,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,75803
,BCE,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,75803
,OC_EWS,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,58836
,OC_EWS,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",CSE,47585
,OC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,39968
,OC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,39968
,SC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,110237
,SC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,110237
,ST,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,129384
,ST,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,129384
,BCA,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,108925
,BCA,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,168062
,BCB,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,157734
,BCB,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,157734
,BCC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,56048
,BCC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,56048
,BCD,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,60525
,BCD,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,107253
,BCE,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,145834
,BCE,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,145834
,OC_EWS,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,76888
,OC_EWS,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",ECE,71433
,OC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,101020
,OC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,101020
,SC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,174514
,SC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,174514
,ST,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,101020
,ST,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,130904
,BCA,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,149468
,BCA,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,149468
,BCB,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,169478
,BCB,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,169478
,BCC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,101020
,BCC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,129594
,BCD,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,142882
,BCD,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,158705
,BCE,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,101020
,BCE,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,101020
,OC_EWS,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,151777
,OC_EWS,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",EIE,151998
,OC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,101368
,OC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,101368
,SC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,177045
,SC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,177045
,ST,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,175316
,ST,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,175316
,BCA,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,169572
,BCA,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,169572
,BCB,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,154389
,BCB,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,171143
,BCC,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,101368
,BCC,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,101368
,BCD,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,155682
,BCD,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,155682
,BCE,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,101368
,BCE,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,101368
,OC_EWS,Male,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,147022
,OC_EWS,Female,AU,Local,None,ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGG.-SELF FINANCE",MEC,139484
,OC,Male,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,76005
,OC,Female,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,105788
,SC,Male,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,76005
,SC,Female,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,105788
,ST,Male,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,76005
,ST,Female,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,105788
,BCA,Male,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,76005
,BCA,Female,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,105788
,BCB,Male,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,76005
,BCB,Female,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,105788
,BCC,Male,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,76005
,BCC,Female,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,105788
,BCD,Male,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,76005
,BCD,Female,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,105788
,BCE,Male,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,76005
,BCE,Female,AU,Local,None,APCS,ADITYA PHARMACY COLLEGE,PHD,105788
,OC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,68839
,OC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,68839
,SC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,163892
,SC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,176151
,ST,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,152821
,ST,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,163749
,BCA,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,132734
,BCA,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,132734
,BCB,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,127028
,BCB,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,150967
,BCC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,68839
,BCC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,68839
,BCD,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,90093
,BCD,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,105862
,BCE,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,146316
,BCE,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,146316
,OC_EWS,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,79663
,OC_EWS,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",AIM,95086
,OC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,67481
,OC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,69874
,SC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,177207
,SC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,177207
,ST,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,170660
,ST,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,176801
,BCA,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,148200
,BCA,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,156752
,BCB,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,133546
,BCB,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,133546
,BCC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,67481
,BCC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,69874
,BCD,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,164088
,BCD,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,164088
,BCE,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,79799
,BCE,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,157673
,OC_EWS,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,81456
,OC_EWS,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CAD,80460
,OC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,126892
,OC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,150223
,SC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,165043
,SC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,174759
,ST,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,149670
,ST,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,153179
,BCA,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,172334
,BCA,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,172334
,BCB,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,169524
,BCB,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,169524
,BCC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,152757
,BCC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,152757
,BCD,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,153377
,BCD,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,153377
,BCE,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,151162
,BCE,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,171962
,OC_EWS,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,147923
,OC_EWS,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CIV,167691
,OC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,56054
,OC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,56054
,SC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,155249
,SC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,165172
,ST,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,153701
,ST,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,153701
,BCA,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,91993
,BCA,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,156579
,BCB,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,131947
,BCB,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,131947
,BCC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,77566
,BCC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,81066
,BCD,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,107645
,BCD,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,107645
,BCE,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,85643
,BCE,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,85643
,OC_EWS,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,69853
,OC_EWS,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSE,67433
,OC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,63316
,OC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,63316
,SC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,174346
,SC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,174346
,ST,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,165324
,ST,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,165324
,BCA,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,158651
,BCA,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,158651
,BCB,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,128800
,BCB,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,131550
,BCC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,85114
,BCC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,85114
,BCD,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,133539
,BCD,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,133539
,BCE,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,130701
,BCE,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,130701
,OC_EWS,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,71840
,OC_EWS,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",CSM,84869
,OC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,82990
,OC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,101257
,SC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,177602
,SC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,177602
,ST,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,170120
,ST,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,170120
,BCA,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,154673
,BCA,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,154673
,BCB,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,141829
,BCB,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,147379
,BCC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,103236
,BCC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,103236
,BCD,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,111320
,BCD,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,170237
,BCE,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,148161
,BCE,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,148161
,OC_EWS,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,94252
,OC_EWS,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",ECE,99703
,OC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,115620
,OC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,115620
,SC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,163324
,SC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,163324
,ST,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,115777
,ST,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,122554
,BCA,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,154618
,BCA,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,160586
,BCB,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,149011
,BCB,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,155973
,BCC,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,115620
,BCC,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,134357
,BCD,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,176136
,BCD,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,176136
,BCE,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,115620
,BCE,Female,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,115620
,OC_EWS,Male,AU,Local,None,BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",EEE,121281
